Date,Capital,Amount Earned
2010-06-21,683.5960177029275,26.166017702927547
2010-06-22,683.8583134949201,26.42831349492019
2010-06-23,684.1207099298081,26.690709929808122
2010-06-24,684.3832070462082,26.953207046208263
2010-06-25,684.6458048827519,27.215804882751968
2010-06-28,684.9085034780853,27.478503478085372
2010-06-29,685.1715494379312,27.741549437931212
2010-06-30,685.4346964232083,28.004696423208316
2010-07-01,685.6979444727166,28.267944472716636
2010-07-02,685.9612936252709,28.531293625270905
2010-07-05,686.2247439197006,28.794743919700636
2010-07-06,686.4882953948503,29.058295394850347
2010-07-07,686.7519480895796,29.321948089579678
2010-07-08,687.015702042763,29.585702042763046
2010-07-09,687.2795572932895,29.849557293289536
2010-07-12,687.5435138800636,30.113513880063692
2010-07-13,687.8075718420044,30.3775718420045
2010-07-14,688.071731218046,30.64173121804606
2010-07-15,688.3359920471376,30.9059920471376
2010-07-16,688.6003543682433,31.170354368243352
2010-07-19,688.864818220342,31.434818220342095
2010-07-20,689.1293836424278,31.699383642427847
2010-07-21,689.3940506735095,31.96405067350952
2010-07-22,689.6588193526112,32.228819352611254
2010-07-23,689.9360828877556,32.50608288775561
2010-07-26,690.2134578911589,32.783457891158946
2010-07-27,690.490944407635,33.06094440763502
2010-07-28,690.7685424820153,33.33854248201533
2010-07-29,691.0462521591493,33.616252159149326
2010-07-30,691.3240734839048,33.89407348390489
2010-08-02,691.6020065011676,34.17200650116763
2010-08-03,691.8800512558413,34.450051255841345
2010-08-04,692.1582077928477,34.7282077928478
2010-08-05,692.4364761571267,35.00647615712671
2010-08-06,692.7148563936362,35.28485639363623
2010-08-09,692.9933485473522,35.563348547352234
2010-08-10,693.2719526632687,35.841952663268785
2010-08-11,693.5506687863981,36.12066878639814
2010-08-12,693.8294969617702,36.399496961770296
2010-08-13,694.108437234434,36.678437234434
2010-08-16,694.3874896494552,36.95748964945528
2010-08-17,694.6666542519191,37.23665425191916
2010-08-18,694.945931086928,37.51593108692805
2010-08-19,695.225320199603,37.795320199603
2010-08-20,695.5048216350827,38.0748216350828
2010-08-23,695.7844354385247,38.354435438524774
2010-08-24,696.064161655104,38.634161655104094
2010-08-25,696.3440003300144,38.91400033001446
2010-08-26,696.623951508467,39.19395150846708
2010-08-27,696.9040152356921,39.47401523569215
2010-08-30,697.1841915569372,39.75419155693726
2010-08-31,697.4644805174689,40.03448051746898
2010-09-01,697.7448821625715,40.31488216257151
2010-09-02,698.0253965375472,40.59539653754723
2010-09-03,698.3060236877172,40.87602368771729
2010-09-06,698.5867636584205,41.15676365842057
2010-09-08,698.8676164950141,41.43761649501414
2010-09-09,699.1485822428737,41.71858224287371
2010-09-10,699.4296609473928,41.99966094739284
2010-09-13,699.7108526539836,42.28085265398363
2010-09-14,699.9921574080762,42.562157408076246
2010-09-15,700.273575255119,42.84357525511905
2010-09-16,700.5551062405789,43.12510624057893
2010-09-17,700.8367504099408,43.406750409940855
2010-09-20,701.118507808708,43.688507808708096
2010-09-21,701.4003784824024,43.97037848240245
2010-09-22,701.6823624765638,44.2523624765638
2010-09-23,701.9644598367503,44.53445983675033
2010-09-24,702.2466706085385,44.816670608538516
2010-09-27,702.5289948375231,45.09899483752315
2010-09-28,702.8114325693177,45.38143256931778
2010-09-29,703.0939838495535,45.663983849553574
2010-09-30,703.3766487238806,45.946648723880685
2010-10-01,703.6594272379671,46.229427237967116
2010-10-04,703.9423194374996,46.51231943749963
2010-10-05,704.225325368183,46.79532536818306
2010-10-06,704.5084450757408,47.07844507574089
2010-10-07,704.7916786059146,47.361678605914676
2010-10-08,705.0750260044647,47.64502600446474
2010-10-11,705.3584873171693,47.928487317169356
2010-10-13,705.6420625898254,48.21206258982545
2010-10-14,705.9257518682485,48.49575186824859
2010-10-15,706.2095551982721,48.77955519827219
2010-10-18,706.4934726257486,49.06347262574866
2010-10-19,706.7775041965484,49.34750419654847
2010-10-20,707.0616499565607,49.63164995656075
2010-10-21,707.3459099516928,49.91590995169281
2010-10-22,707.6302842278706,50.20028422787061
2010-10-25,707.9147728310387,50.484772831038754
2010-10-26,708.19937580716,50.76937580716003
2010-10-27,708.4840932022157,51.05409320221577
2010-10-28,708.7689250622059,51.33892506220593
2010-10-29,709.0538714331487,51.62387143314879
2010-11-01,709.3389323610811,51.908932361081156
2010-11-03,709.6241078920582,52.19410789205824
2010-11-04,709.909398072154,52.47939807215403
2010-11-05,710.194802947461,52.76480294746102
2010-11-08,710.48032256409,53.05032256409004
2010-11-09,710.7659569681705,53.335956968170535
2010-11-10,711.0517062058505,53.6217062058505
2010-11-11,711.3375703232964,53.907570323296454
2010-11-12,711.6235493666936,54.193549366693674
2010-11-16,711.9096433822455,54.47964338224551
2010-11-17,712.1958524161745,54.76585241617454
2010-11-18,712.4821765147213,55.052176514721396
2010-11-19,712.7686157241457,55.33861572414571
2010-11-22,713.0551700907253,55.625170090725305
2010-11-23,713.3418396607569,55.91183966075698
2010-11-24,713.6286244805558,56.19862448055585
2010-11-25,713.9155245964558,56.48552459645589
2010-11-26,714.2025400548093,56.77254005480938
2010-11-29,714.4896709019877,57.059670901987715
2010-11-30,714.7769171843804,57.34691718438046
2010-12-01,715.0642789483961,57.63427894839617
2010-12-02,715.3517562404618,57.92175624046183
2010-12-03,715.6393491070232,58.209349107023286
2010-12-06,715.9270575945446,58.497057594544685
2010-12-07,716.2148817495093,58.784881749509395
2010-12-08,716.5028216184191,59.0728216184192
2010-12-09,716.7908772477945,59.36087724779452
2010-12-10,717.0790486841745,59.649048684174545
2010-12-13,717.3673359741169,59.93733597411699
2010-12-14,717.6557391641987,60.225739164198785
2010-12-15,717.944258301015,60.51425830101505
2010-12-16,718.2328934311798,60.80289343117988
2010-12-17,718.5219031651676,61.09190316516765
2010-12-20,718.810770525897,61.380770525897105
2010-12-21,719.0997540199717,61.66975401997172
2010-12-22,719.3888536940804,61.9588536940804
2010-12-23,719.678069594931,62.24806959493105
2010-12-24,719.9674017692503,62.53740176925032
2010-12-27,720.2568502637836,62.826850263783626
2010-12-28,720.5464151252952,63.11641512529525
2010-12-29,720.8360964005681,63.40609640056812
2010-12-30,721.125894136404,63.695894136404036
2010-12-31,721.4160679849456,63.986067984945635
2011-01-03,721.7063585965421,64.2763585965422
2011-01-04,721.9967660181779,64.56676601817799
2011-01-05,722.2870303780202,64.85703037802023
2011-01-06,722.5776714561741,65.14767145617418
2011-01-07,722.8681693574298,65.43816935742984
2011-01-10,723.1590442800975,65.72904428009758
2011-01-11,723.4497759106695,66.01977591066952
2011-01-12,723.7406244240789,66.31062442407892
2011-01-13,724.0315898673161,66.60158986731619
2011-01-14,724.3226722873907,66.89267228739072
2011-01-17,724.6138717313303,67.18387173133033
2011-01-18,724.9051882461824,67.47518824618248
2011-01-19,725.1966218790132,67.7666218790132
2011-01-20,725.4881726769071,68.05817267690713
2011-01-21,725.7928269252594,68.36282692525947
2011-01-24,726.0976091070702,68.66760910707023
2011-01-25,726.4025192760625,68.9725192760626
2011-01-26,726.7075574859822,69.27755748598224
2011-01-27,727.0127237905973,69.58272379059736
2011-01-28,727.3182799682793,69.88827996827933
2011-01-31,727.6239645681671,70.19396456816719
2011-02-01,727.9297776442355,70.49977764423556
2011-02-02,728.2354571957618,70.80545719576185
2011-02-03,728.5415272760666,71.11152727606668
2011-02-04,728.8477259945656,71.41772599456567
2011-02-07,729.154053405324,71.72405340532407
2011-02-08,729.4605095624297,72.03050956242976
2011-02-09,729.7670945199937,72.3370945199938
2011-02-10,730.0738083321497,72.64380833214977
2011-02-11,730.3806510530536,72.95065105305366
2011-02-14,730.6876227368848,73.25762273688485
2011-02-15,730.994723437845,73.56472343784503
2011-02-16,731.3019532101588,73.87195321015884
2011-02-17,731.6093121080736,74.17931210807365
2011-02-18,731.9168001858595,74.48680018585958
2011-02-21,732.2244174978098,74.79441749780983
2011-02-22,732.53216409824,75.10216409824
2011-02-23,732.8400400414888,75.41004004148886
2011-02-24,733.148045381918,75.71804538191805
2011-02-25,733.4561801739115,76.0261801739116
2011-02-28,733.7644444718769,76.33444447187696
2011-03-01,734.072838330244,76.6428383302441
2011-03-02,734.381361803466,76.95136180346606
2011-03-03,734.6900149460186,77.2600149460186
2011-03-04,735.0118826415663,77.58188264156638
2011-03-09,735.3338913473515,77.90389134735153
2011-03-10,735.6560411251508,78.2260411251508
2011-03-11,735.9783320367677,78.54833203676776
2011-03-14,736.300764144033,78.87076414403305
2011-03-15,736.6233375088045,79.19333750880458
2011-03-16,736.9460521929672,79.51605219296721
2011-03-17,737.2689082584329,79.83890825843298
2011-03-18,737.5919057671409,80.16190576714098
2011-03-21,737.9150447810576,80.4850447810577
2011-03-22,738.2383253621762,80.80832536217622
2011-03-23,738.5617475725173,81.13174757251738
2011-03-24,738.8853114741288,81.45531147412885
2011-03-25,739.2090171290855,81.77901712908556
2011-03-28,739.5328645994898,82.10286459948986
2011-03-29,739.8568539474709,82.42685394747093
2011-03-30,740.1809852351854,82.75098523518545
2011-03-31,740.505258524817,83.07525852481706
2011-04-01,740.8296738785767,83.39967387857678
2011-04-04,741.1542313587029,83.72423135870292
2011-04-05,741.4789310274612,84.04893102746121
2011-04-06,741.8037729471444,84.3737729471444
2011-04-07,742.1287571800724,84.69875718007245
2011-04-08,742.453883788593,85.02388378859303
2011-04-11,742.7791528350807,85.34915283508076
2011-04-12,743.1045643819377,85.67456438193778
2011-04-13,743.4301184915935,86.00011849159353
2011-04-14,743.7558152265048,86.3258152265048
2011-04-15,744.0816546491554,86.65165464915549
2011-04-18,744.4076368220572,86.9776368220572
2011-04-19,744.733761807749,87.30376180774908
2011-04-20,745.060029668797,87.63002966879708
2011-04-25,745.386440467795,87.956440467795
2011-04-26,745.7196132989552,88.28961329895526
2011-04-27,746.0529350517075,88.6229350517076
2011-04-28,746.386405792617,88.95640579261703
2011-04-29,746.7200255882783,89.29002558827835
2011-05-02,747.0537945053156,89.62379450531569
2011-05-03,747.3877126103836,89.95771261038362
2011-05-04,747.7217799701662,90.2917799701662
2011-05-05,748.0559966513772,90.62599665137725
2011-05-06,748.3903627207604,90.96036272076049
2011-05-09,748.7248782450893,91.29487824508931
2011-05-10,749.0595432911673,91.62954329116735
2011-05-11,749.3943579258276,91.9643579258277
2011-05-12,749.7293222159334,92.29932221593344
2011-05-13,750.0644362283774,92.63443622837747
2011-05-16,750.3997000300828,92.96970003008289
2011-05-17,750.7351136880022,93.30511368800228
2011-05-18,751.0706772691185,93.64067726911856
2011-05-19,751.4063908404444,93.97639084044442
2011-05-20,751.7422544690221,94.31225446902215
2011-05-23,752.0782682219248,94.64826822192481
2011-05-24,752.4144321662545,94.98443216625458
2011-05-25,752.7507463691442,95.32074636914422
2011-05-26,753.0872108977562,95.65721089775627
2011-05-27,753.4238258192833,95.9938258192833
2011-05-30,753.7605912009479,96.33059120094799
2011-05-31,754.0975071100029,96.66750711000293
2011-06-01,754.4345736137309,97.00457361373094
2011-06-02,754.7717907794448,97.34179077944486
2011-06-03,755.1091586744874,97.67915867448744
2011-06-06,755.4466773662317,98.01667736623176
2011-06-07,755.7843469220809,98.35434692208094
2011-06-08,756.122167409468,98.69216740946808
2011-06-09,756.4601388958567,99.0301388958568
2011-06-10,756.8049636855711,99.37496368557117
2011-06-13,757.1499456602177,99.71994566021772
2011-06-14,757.4950848914475,100.06508489144755
2011-06-15,757.8403814509445,100.41038145094456
2011-06-16,758.1858354104253,100.75583541042533
2011-06-17,758.5314468416389,101.1014468416389
2011-06-20,758.8772158163672,101.44721581636725
2011-06-21,759.2231424064249,101.79314240642498
2011-06-22,759.5692266836595,102.13922668365956
2011-06-24,759.915468719951,102.48546871995109
2011-06-27,760.2618685872125,102.83186858721251
2011-06-28,760.6084263573892,103.1784263573893
2011-06-29,760.9551421024602,103.52514210246022
2011-06-30,761.3020158944363,103.87201589443634
2011-07-01,761.6490478053618,104.21904780536181
2011-07-04,761.9962379073135,104.5662379073135
2011-07-05,762.3435862724012,104.91358627240129
2011-07-06,762.6910929727677,105.26109297276776
2011-07-07,763.0387580805884,105.60875808058847
2011-07-08,763.386581668072,105.95658166807209
2011-07-11,763.7345638074596,106.30456380745966
2011-07-12,764.0827045710257,106.65270457102577
2011-07-13,764.4310040310774,107.0010040310774
2011-07-14,764.779462259955,107.34946225995509
2011-07-15,765.1280793300316,107.69807933003165
2011-07-18,765.4768553137135,108.04685531371354
2011-07-19,765.8257902834398,108.39579028343985
2011-07-20,766.1748843116826,108.74488431168265
2011-07-21,766.5241374709474,109.09413747094743
2011-07-22,766.8803259071475,109.45032590714754
2011-07-25,767.2366798569901,109.80667985699017
2011-07-26,767.5931993973861,110.16319939738617
2011-07-27,767.9498846052821,110.51988460528219
2011-07-28,768.3067355576605,110.8767355576606
2011-07-29,768.6637523315395,111.23375233153956
2011-08-01,769.020935003973,111.59093500397307
2011-08-02,769.3782836520508,111.9482836520508
2011-08-03,769.7357983528982,112.30579835289825
2011-08-04,770.0934791836769,112.66347918367694
2011-08-05,770.451326221584,113.0213262215841
2011-08-08,770.8093395438527,113.37933954385278
2011-08-09,771.1675192277521,113.73751922775216
2011-08-10,771.5258653505869,114.0958653505869
2011-08-11,771.884377989698,114.45437798969806
2011-08-12,772.2430572224624,114.81305722246248
2011-08-15,772.6019031262927,115.1719031262927
2011-08-16,772.9609157786374,115.53091577863745
2011-08-17,773.3200952569815,115.89009525698157
2011-08-18,773.6794416388457,116.24944163884572
2011-08-19,774.0389550017865,116.60895500178651
2011-08-22,774.3986354233969,116.9686354233969
2011-08-23,774.7584829813055,117.32848298130557
2011-08-24,775.1184977531773,117.68849775317733
2011-08-25,775.4786798167133,118.04867981671339
2011-08-26,775.8387500773259,118.40875007732598
2011-08-29,776.1989875257618,118.76898752576187
2011-08-30,776.5593922396498,119.12939223964986
2011-08-31,776.9199642966546,119.48996429665465
2011-09-01,777.2807037744768,119.85070377447687
2011-09-02,777.6278606552036,120.19786065520361
2011-09-05,777.9751725866079,120.54517258660792
2011-09-06,778.3226396379403,120.8926396379403
2011-09-08,778.6702618784817,121.24026187848176
2011-09-09,779.0180393775444,121.58803937754442
2011-09-12,779.3659722044714,121.93597220447145
2011-09-13,779.714060428637,122.28406042863708
2011-09-14,780.0623041194463,122.6323041194463
2011-09-15,780.4107033463351,122.98070334633519
2011-09-16,780.7592581787706,123.3292581787706
2011-09-19,781.1079686862508,123.67796868625089
2011-09-20,781.4565537394365,124.02655373943651
2011-09-21,781.8052943556739,124.37529435567399
2011-09-22,782.1541906043861,124.7241906043862
2011-09-23,782.5032425550272,125.07324255502726
2011-09-26,782.8524502770823,125.42245027708236
2011-09-27,783.2018138400675,125.77181384006758
2011-09-28,783.55133331353,126.12133331353004
2011-09-29,783.9010087670479,126.47100876704792
2011-09-30,784.2508402702305,126.82084027023052
2011-10-03,784.6008278927179,127.17082789271797
2011-10-04,784.9509717041816,127.52097170418165
2011-10-05,785.301271774324,127.8712717743241
2011-10-06,785.6517281728788,128.2217281728789
2011-10-07,786.0023409696106,128.57234096961065
2011-10-10,786.3531102343152,128.92311023431523
2011-10-11,786.7040360368195,129.27403603681955
2011-10-13,787.0551184469816,129.62511844698167
2011-10-14,787.4063575346911,129.97635753469115
2011-10-17,787.757753369868,130.3277533698681
2011-10-18,788.1093060224646,130.67930602246463
2011-10-19,788.4610155624633,131.03101556246338
2011-10-20,788.812606098523,131.38260609852307
2011-10-21,789.1506044121102,131.72060441211022
2011-10-24,789.4887475545947,132.0587475545948
2011-10-25,789.8270355880344,132.39703558803444
2011-10-26,790.1654685745134,132.73546857451345
2011-10-27,790.504046576143,133.07404657614302
2011-10-28,790.8427696550604,133.4127696550604
2011-10-31,791.1816378734298,133.7516378734299
2011-11-01,791.5206512934423,134.0906512934423
2011-11-03,791.8598099773151,134.42980997731513
2011-11-04,792.1991139872923,134.76911398729237
2011-11-07,792.5385633856447,135.10856338564474
2011-11-08,792.8781582346699,135.4481582346699
2011-11-09,793.2178985966918,135.7878985966919
2011-11-10,793.5577845340616,136.12778453406168
2011-11-11,793.8978161091567,136.46781610915673
2011-11-14,794.2379933843812,136.80799338438123
2011-11-16,794.5783164221665,137.14831642216654
2011-11-17,794.9187852849702,137.48878528497028
2011-11-18,795.2594000352769,137.829400035277
2011-11-21,795.6001607355981,138.1701607355982
2011-11-22,795.9410674484717,138.51106744847175
2011-11-23,796.2821202364628,138.85212023646284
2011-11-24,796.6233191621629,139.193319162163
2011-11-25,796.9646642881908,139.5346642881908
2011-11-28,797.3061556771917,139.87615567719172
2011-11-29,797.6477933918378,140.21779339183786
2011-11-30,797.9895774948283,140.55957749482832
2011-12-01,798.3315080488891,140.90150804888913
2011-12-02,798.6593269160392,141.2293269160392
2011-12-05,798.9872803954506,141.55728039545068
2011-12-06,799.3153685423994,141.88536854239942
2011-12-07,799.6435914121838,142.21359141218386
2011-12-08,799.9719490601254,142.5419490601255
2011-12-09,800.300441541568,142.87044154156808
2011-12-12,800.6290689118782,143.19906891187827
2011-12-13,800.9578312264455,143.52783122644553
2011-12-14,801.2867285406819,143.85672854068196
2011-12-15,801.6157609100227,144.18576091002274
2011-12-16,801.944928389925,144.5149283899251
2011-12-19,802.2742310358699,144.84423103586994
2011-12-20,802.6036689033602,145.1736689033603
2011-12-21,802.9332420479219,145.50324204792196
2011-12-22,803.262950525104,145.83295052510402
2011-12-23,803.5927943904782,146.1627943904782
2011-12-26,803.9227736996387,146.49277369963875
2011-12-27,804.2528885082029,146.82288850820294
2011-12-28,804.583138871811,147.15313887181105
2011-12-29,804.9135248461259,147.483524846126
2011-12-30,805.2440464868334,147.8140464868335
2012-01-02,805.5749937374991,148.14499373749914
2012-01-03,805.9057869971774,148.47578699717747
2012-01-04,806.2367160904921,148.80671609049216
2012-01-05,806.5677810732204,149.13778107322048
2012-01-06,806.8989820011624,149.46898200116243
2012-01-09,807.2303189301415,149.80031893014154
2012-01-10,807.5617919160038,150.13179191600386
2012-01-11,807.8934010146182,150.46340101461828
2012-01-12,808.2251462818767,150.79514628187678
2012-01-13,808.5570277736945,151.12702777369452
2012-01-16,808.8890455460091,151.45904554600918
2012-01-17,809.2211996547817,151.79119965478174
2012-01-18,809.5534901559959,152.1234901559959
2012-01-19,809.8859171056586,152.4559171056586
2012-01-20,810.2039593053058,152.77395930530588
2012-01-23,810.5221264001249,153.09212640012493
2012-01-24,810.8404184391622,153.4104184391623
2012-01-25,811.1588354714833,153.7288354714833
2012-01-26,811.4773775461728,154.0473775461728
2012-01-27,811.7960447123351,154.3660447123351
2012-01-30,812.1148370190937,154.68483701909372
2012-01-31,812.4337545155909,155.0037545155909
2012-02-01,812.752797250989,155.32279725098908
2012-02-02,813.0719652744694,155.6419652744695
2012-02-03,813.3912586352327,155.96125863523275
2012-02-06,813.7106773824986,156.28067738249865
2012-02-07,814.0302215655066,156.60022156550667
2012-02-08,814.3498912335152,156.91989123351527
2012-02-09,814.6696864358025,157.23968643580258
2012-02-10,814.9896072216658,157.55960722166583
2012-02-13,815.3096536404217,157.8796536404218
2012-02-14,815.6298257414062,158.19982574140624
2012-02-15,815.9501235739747,158.52012357397473
2012-02-16,816.2705471875021,158.84054718750212
2012-02-17,816.5910966313826,159.16109663138263
2012-02-22,816.9117719550296,159.48177195502967
2012-02-23,817.2325732078763,159.80257320787632
2012-02-24,817.553500439375,160.123500439375
2012-02-27,817.8745536989975,160.44455369899754
2012-02-28,818.195733036235,160.76573303623502
2012-02-29,818.5170385005982,161.08703850059828
2012-03-01,818.8384701416173,161.40847014161739
2012-03-02,819.1600280088419,161.73002800884194
2012-03-05,819.4817121518408,162.0517121518409
2012-03-06,819.8035226202028,162.37352262020283
2012-03-07,820.1254594635357,162.6954594635357
2012-03-08,820.447522731467,163.017522731467
2012-03-09,820.7475111636786,163.31751116367866
2012-03-12,821.0476092836604,163.6176092836605
2012-03-13,821.347817131519,163.9178171315191
2012-03-14,821.648134747375,164.21813474737507
2012-03-15,821.9485621713641,164.51856217136412
2012-03-16,822.2490994436365,164.81909944363656
2012-03-19,822.5497466043572,165.11974660435726
2012-03-20,822.8505036937056,165.42050369370565
2012-03-21,823.1513707518762,165.7213707518763
2012-03-22,823.452347819078,166.02234781907805
2012-03-23,823.7534349355345,166.32343493553458
2012-03-26,824.0546321414844,166.62463214148443
2012-03-27,824.3559394771805,166.92593947718058
2012-03-28,824.6573569828911,167.22735698289114
2012-03-29,824.9588846988983,167.5288846988983
2012-03-30,825.2605226654996,167.83052266549964
2012-04-02,825.5622709230071,168.13227092300713
2012-04-03,825.8641295117475,168.43412951174753
2012-04-04,826.1660984720622,168.73609847206228
2012-04-05,826.4681778443077,169.0381778443077
2012-04-09,826.7703676688546,169.3403676688547
2012-04-10,827.0726679860892,169.64266798608924
2012-04-11,827.3750788364117,169.94507883641177
2012-04-12,827.6776002602376,170.24760026023762
2012-04-13,827.9802322979967,170.55023229799679
2012-04-16,828.2829749901342,170.85297499013427
2012-04-17,828.5858283771097,171.15582837710974
2012-04-18,828.8887924993975,171.45879249939753
2012-04-19,829.1918673974869,171.76186739748698
2012-04-20,829.4724576334955,172.0424576334956
2012-04-23,829.7531428184343,172.32314281843435
2012-04-24,830.0339229844327,172.60392298443276
2012-04-25,830.3147981636314,172.88479816363144
2012-04-26,830.5957683881819,173.16576838818196
2012-04-27,830.8768336902468,173.44683369024688
2012-04-30,831.1579941019993,173.72799410199934
2012-05-02,831.4392496556235,174.00924965562353
2012-05-03,831.7206003833145,174.29060038331454
2012-05-04,832.0020463172783,174.57204631727836
2012-05-07,832.2835874897315,174.85358748973158
2012-05-08,832.5652239329022,175.13522393290225
2012-05-09,832.846955679029,175.416955679029
2012-05-10,833.1287827603612,175.69878276036127
2012-05-11,833.4107052091596,175.98070520915962
2012-05-14,833.6927230576952,176.2627230576952
2012-05-15,833.9745362088705,176.54453620887057
2012-05-16,834.2564446213452,176.82644462134522
2012-05-17,834.5384483273206,177.10844832732062
2012-05-18,834.8205473590086,177.39054735900868
2012-05-21,835.1027417486324,177.67274174863246
2012-05-22,835.3850315284257,177.9550315284257
2012-05-23,835.6674167306331,178.23741673063319
2012-05-24,835.9498973875106,178.5198973875107
2012-05-25,836.2324735313246,178.8024735313246
2012-05-28,836.5151451943524,179.08514519435244
2012-05-29,836.7979124088824,179.3679124088825
2012-05-30,837.0807752072141,179.6507752072141
2012-05-31,837.3634239017706,179.93342390177065
2012-06-01,837.6311792301974,180.20117923019745
2012-06-04,837.899020176068,180.46902017606806
2012-06-05,838.1669467667595,180.7369467667595
2012-06-06,838.4349590296575,181.00495902965758
2012-06-08,838.7030569921569,181.27305699215697
2012-06-11,838.9712406816607,181.54124068166072
2012-06-12,839.2395101255811,181.80951012558114
2012-06-13,839.5078653513389,182.07786535133891
2012-06-14,839.7763063863634,182.3463063863635
2012-06-15,840.0448332580936,182.61483325809365
2012-06-18,840.3134459939763,182.88344599397635
2012-06-19,840.5821446214673,183.1521446214673
2012-06-20,840.8509291680314,183.42092916803142
2012-06-21,841.1197996611421,183.68979966114216
2012-06-22,841.3887561282818,183.95875612828183
2012-06-25,841.6577985969415,184.2277985969415
2012-06-26,841.9269270946207,184.4969270946208
2012-06-27,842.1961416488285,184.76614164882858
2012-06-28,842.4654422870822,185.03544228708222
2012-06-29,842.7348290369079,185.3048290369079
2012-07-02,843.0046053103792,185.5746053103793
2012-07-03,843.2741644629733,185.84416446297337
2012-07-04,843.543809809802,186.1138098098021
2012-07-05,843.8135413784267,186.3835413784268
2012-07-06,844.083359196418,186.65335919641802
2012-07-09,844.3532632913547,186.92326329135471
2012-07-10,844.6232536908246,187.1932536908247
2012-07-11,844.8933304224248,187.46333042242486
2012-07-12,845.1634935137606,187.73349351376066
2012-07-13,845.4182257907056,187.98822579070566
2012-07-16,845.6730348439588,188.24303484395887
2012-07-17,845.9279206966606,188.49792069666069
2012-07-18,846.1828833719585,188.75288337195855
2012-07-19,846.4379228930068,189.00792289300682
2012-07-20,846.6930392829667,189.2630392829667
2012-07-23,846.9482325650065,189.51823256500654
2012-07-24,847.2035027623016,189.77350276230163
2012-07-25,847.458849898034,190.02884989803408
2012-07-26,847.7142739953932,190.28427399539328
2012-07-27,847.9697750775754,190.53977507757543
2012-07-30,848.2253531677836,190.79535316778367
2012-07-31,848.4810082892283,191.05100828922832
2012-08-01,848.7367404651266,191.3067404651266
2012-08-02,848.9925497187025,191.5625497187026
2012-08-03,849.2484360731877,191.81843607318774
2012-08-06,849.50439955182,192.07439955182008
2012-08-07,849.760440177845,192.33044017784505
2012-08-08,850.0165579745145,192.58655797451456
2012-08-09,850.272752965088,192.84275296508804
2012-08-10,850.5290251728317,193.09902517283172
2012-08-13,850.7853746210187,193.35537462101877
2012-08-14,851.0418013329295,193.61180133292953
2012-08-15,851.2983053318511,193.86830533185116
2012-08-16,851.554886641078,194.1248866410781
2012-08-17,851.8115452839115,194.38154528391158
2012-08-20,852.06828128366,194.63828128366004
2012-08-21,852.3250946636388,194.89509466363882
2012-08-22,852.5819854471703,195.15198544717032
2012-08-23,852.8389536575839,195.408953657584
2012-08-24,853.0959993182163,195.66599931821634
2012-08-27,853.3531224524106,195.92312245241067
2012-08-28,853.6103230835176,196.1803230835177
2012-08-29,853.8676012348949,196.43760123489494
2012-08-30,854.1249569299071,196.6949569299071
2012-08-31,854.36664012772,196.93664012772
2012-09-03,854.6083917122106,197.17839171221067
2012-09-04,854.8502117027294,197.4202117027295
2012-09-05,855.092100118633,197.66210011863302
2012-09-06,855.3340569792825,197.9040569792826
2012-09-10,855.5760823040455,198.14608230404554
2012-09-11,855.8181761122942,198.38817611229422
2012-09-12,856.0603384234068,198.6303384234069
2012-09-13,856.3025692567672,198.8725692567673
2012-09-14,856.5448686317642,199.11486863176424
2012-09-17,856.7872365677922,199.35723656779226
2012-09-18,857.0296730842515,199.59967308425155
2012-09-19,857.2721782005475,199.84217820054755
2012-09-20,857.5147519360912,200.08475193609127
2012-09-21,857.757394310299,200.32739431029904
2012-09-24,858.0001053425931,200.57010534259314
2012-09-25,858.2428850524009,200.81288505240093
2012-09-26,858.4857334591553,201.05573345915536
2012-09-27,858.728650582295,201.29865058229507
2012-09-28,858.9716364412637,201.5416364412638
2012-10-01,859.2146910555113,201.7846910555113
2012-10-02,859.4578144444923,202.02781444449238
2012-10-03,859.7010066276675,202.2710066276676
2012-10-04,859.944267624503,202.51426762450308
2012-10-05,860.1875974544702,202.75759745447021
2012-10-08,860.4309961370459,203.00099613704595
2012-10-09,860.674463691713,203.244463691713
2012-10-10,860.9180001379592,203.48800013795926
2012-10-11,861.1616054952782,203.73160549527825
2012-10-15,861.3973140383184,203.96731403831848
2012-10-16,861.633087097144,204.20308709714402
2012-10-17,861.8689246894135,204.4389246894135
2012-10-18,862.1048268327903,204.67482683279036
2012-10-19,862.3407935449428,204.91079354494286
2012-10-22,862.576824843544,205.1468248435441
2012-10-23,862.8129207462721,205.38292074627213
2012-10-24,863.0490812708097,205.61908127080972
2012-10-25,863.2853064348443,205.85530643484435
2012-10-26,863.5215962560686,206.09159625606867
2012-10-29,863.75795075218,206.32795075218007
2012-10-30,863.9943699408805,206.5643699408805
2012-10-31,864.2308538398771,206.80085383987716
2012-11-01,864.4674024668817,207.03740246688176
2012-11-05,864.704015839611,207.27401583961102
2012-11-06,864.9406939757865,207.51069397578658
2012-11-07,865.1774368931347,207.7474368931347
2012-11-08,865.4142446093867,207.9842446093868
2012-11-09,865.6511171422788,208.2211171422789
2012-11-12,865.8880545095519,208.45805450955197
2012-11-13,866.1250567289518,208.69505672895184
2012-11-14,866.3621238182292,208.93212381822923
2012-11-16,866.5992557951396,209.16925579513963
2012-11-19,866.8364526774433,209.40645267744333
2012-11-20,867.0737144829058,209.6437144829058
2012-11-21,867.311041229297,209.881041229297
2012-11-22,867.5484329343919,210.118432934392
